清晨山间云雾缭绕，后段云开雾散，确实很适宜，非常值得推荐	support
一家人出去玩的，价格也很优惠。风景很好吃的是不错。值得买的。	support
九曲溪是武夷山的精华所在，风景感觉不如泰宁大金湖的漂流，其它没有眼前一亮的感觉，六人一竹筏，他一路跟你讲解风景，值得一去。	support
值得去，溪水清澈，服务尚可！	support
这里最值得去，西游记在这取的景哟！	support
值得一去，也是武夷山最精华的景点！	support
竹筏真的值得去乘，每游客元，沿途风景加讲解确实更有趣味	support
很秀美值得游每段的感受是不一样的	support
这个很值得去，有点不好就是自己找组合，我们自由行只有个人然后站在检票口找组合太麻烦了	support
强烈推荐，感受下人在画中游，很有《花千骨》里画骨夫妇不问俗世的超脱境界	support
值得，武夷山游的精华，不过最好不要周末来，周末散客票很难买	support
当年在武夷山九曲溪的漂流真很棒，如果你给了小费的话，还有拍照留念。欢迎参考游记，	support
非常值得，都有小交通，所以票价是值得。	support
跟桂林的非常相似，没做过竹筏的一定要去试试。	support
风景优美，非常值得一游！还会再去。	support
非常非常好的一次体验，强烈推荐。	support
最值得一去的一个地方，不游九曲不算到过武夷	support
九曲溪漂流，景色优美，还会再去。	support
超级赞，天气热光着踩到竹筏上，好惬意哦！武夷山最值得一玩的就是九曲溪！	support
景色绝美，武夷山整体上旅游服务很不错，不花钱请他做导游，一路超好几个船，导游费是一人元，和我们一起拼船的人不认可花钱，实在是煞风景。	support
真心的配不上这好风景！知道竹筏工的辛苦，上筏之后讨要解说费用（三个档次：、、元，“没人交钱吗？……那我们就是无言的结局咯！？”这是竹筏工的原话。我们是拼筏的，只要一个人不同意，唯一一句话就是：赶紧脱救生衣放在椅子上！真是醉了！国家级景区，浓浓的商业化气息！	against
九曲漂流非常值得一去，虽然一开始导游告诉我们说艄公要收小费才会讲解，不过，一个筏子个人，一个艄公只能拿到元，一个半小时的游程确实对艄公来说非常累，付个元也算是值得的。	support
九曲溪漂流还是很值得来的，人在画中游的感觉，师傅会划得很慢，多看一会两岸风景。	support
是一个非常优美的地方，下次还会去玩	support
不错，一定要去九曲溪漂流玩玩的。	support
武夷山九曲溪的漂流真很棒，如果你给了小费的话，还有拍照留念。《西游记》也在此取景，就是沙僧出海与八戒打斗那场戏。	support
很值得一游。山美、水美。景区服务也不错。	support
十年前来一次，感觉都很棒	support
景点人非常多，溪水非常清澈，会介绍经过的各个景点，值得推荐，下次还会去。	support
武夷山景区九曲溪漂流是最值得去的地方，风景真的很美，但对于要收取元，不付不说一句话的服务态度，希望相关部门可以好好的管理。	support
我坐过最棒的竹筏了，太美了，值得一去	support
总体很棒的一次旅行！唯九曲溪漂流时，板脸不说话，我听的链景旅行！总体感觉此次漂游不让人满意！	support
武夷山风景好美，值得一去？	support
景色一级棒，非常值得去。超赞的。	support
很经典的景点，艄公给了小费就很健谈，值得一去。	support
非常非常遗憾，因为下雨水位高停排了，能想象出，有遗憾就有动力，以后有机会再来一定要来九曲溪漂流…	support
强力推荐去坐一下漂流哦，也能看到武夷山多些景色的。虽然一路溪水九曲十八弯，让人从一开始的紧张放松下来。	support
最怀念武夷山的漂流,各种怪石嶙峋,延伸出一个个精彩的传说和想象沿途有很多景点可以看到,艄公会绘声绘色地讲故事溪水好清,有些地方有点落差,很棒!	support
值得去，每人元。不给就不讲解！到最后，发觉着元给的也值。毕竟船夫要撑一个半小时。体力消耗蛮大的。(ω)	support
景色很美，加上去的时候天气比较好，反而还有点凉爽。值得一去！	support
值得去，有山有水。碧水丹山。来武夷山最重要是九曲和天游了。	support
值得一去，最好夏天去，享受水流。	support
坐竹筏怎的很好玩，好有意境哦，很值得过来看看	support
个人觉得非常值得一游。漂流可看沿途风景，可就近观赏九曲溪，风景极佳。	support
值得去游玩，和船夫沟通好可以自己撑会船！	support
九曲溪漂流是武夷山最值得一游的项目，又一览了武夷山各处美景。	support
武夷山唯一值得一游的地方，两岸风景宜人，不过要是太阳天记得带涂防晒霜打太阳伞，不然	support
好美！尤其是九曲溪的水，溪里美丽硕大的鱼儿很！好看值得一游！	support
九曲溪漂流是武夷山最值得游玩的景点了，一路景色又美，一个多小时的游程感觉特别短。	support
九曲漂流真的如攻略里说的值得一坐！天游爬完坐漂流也是不错的选择！	support
我们去的那天天气有些冷，但是沿途风光还是很不错的，值得一游	support
这个景点值得去，尤其是夏日的早上，心旷神怡！	support
最值得玩的一个景点。幸运的这次碰到雨后第一天开排，有幸湿身。	support
雨中水涛涛，远眺峰叠翠，九曲十八岭。值得游玩的好风景，不虚此行。	support
漂流非常值得一去。只是一上船，每人，消费不同玩法不同。	support
值得去的地方，听着小段子，欣赏周围的美景。感觉棒棒哒！	support
超级赞！简直太美了，强烈推荐各位喜欢游山玩水的人去哦！	support
值得一游！坐在竹筏上，听着竹筏的讲解，长见识。筏行碧波上，人在画中游！	support
景色非常不错，很休闲！值得一去！	support
风景优美，值得一游。	support
不错，值得一游，很漂亮哦	support
通票很方便，景区井然有序，但由于体力有限，三天要全部玩下来太累了，好评！！！就是略贵~~	support
特色项目，值得一看，景色不错。	support
值得一去，朴实，不像网上说的。	support
我们运气很好，年纪蛮大很沉稳幽默，小费给了也值得	support
山可以不爬，九曲溪漂流必去！	support
一定要去漂流，轻松惬意，老人孩子都会喜欢。山美水好人热情！	support
到武夷山这是必须要选择的景点！值得一游！	support
竹排市最值武夷山最值得去的景点，沿路可以看尽武夷山的核心景点！性价比非常高！	support
略贵。但是十分值得。特别是雨季看。什么飘着白雾。美美的。跟桂林山水有得一拼。	support
风景很美，一路欣赏美景，值得这样漂一漂，	support
九曲溪的景色是独一无二的，山美。山绕水，水环山。是武夷山最值得玩的。	support
好地方，沿岸山水秀丽，值得玩玩。	support
非常值得一游，我们带着孩子呢！	support
到武夷山玩一定要去九曲溪漂流，漂流的价格已经够高了。	support
坐竹筏的时候，有可能有水蛇！坑爹的就是他刚说完竹筏上就钻上来一条！那个无语啊！	against
流速不快，主要周边全是丹霞地貌陡立的山峰！值得一去！	support
九曲溪真是好地方！这次漂流是最值得记忆的，船工讲解得也不错。好	support
值得一游，两岸景色尽收眼底。时间得安排好，需提前一天预定。	support
武夷山最值得玩的一块！！！悠闲惬意，如果竹筏上有壶红茶那就美了美了！	support
值得去，天游峰，九曲竹筏	support
景色不错。艄公差劲到极点。两个艄公扒拉扒拉方言对话了一路。一个船头一个船尾，我们这些游客坐在中间俨然是灯泡	against
这是武夷山最赞的，一定要去，更能放松	support
不错，很值得一去，而且还要元小费	support
九曲十八弯，交通方便，值得一游！	support
我们大武夷的竹排强烈推荐！一路山清水秀，真的是放松的好去处。	support
竹筏漂流真的很不错。两岸景色雄伟，壮观、美不胜收。值得再来。	support
值得去！舒服的我都睡着了！我十分的喜欢！我希望再刺激一点！	support
一路景色非常好，还是值得一座的	support
值得一游！因为时间不够！只玩了一个景点…水很好～山也美…	support
三年前去的，有机会还会再去～	support
值得去，讲解的很到位，推荐	support
风景真的很好，两边群山环绕，值得一去。	support
景色很美，人与自然融为一体。值得一去的地方。很美很美。	support
五夷山最值得一游的项目，特好玩	support
值得去，收了小费的船夫讲解还是不够详细	support
非常值得再去，怪石林立，很美！	support
超好玩是最值得去的地方很漂亮服务也不错订的票很方便	support
竹排还是最有特色的，强烈推荐去武夷山一定要坐竹排的	support
很美，值得一去！时间不长，游一小时	support
很不错，很值得去，真的超级震撼，要不然就更完美了	support
非常值得一去的地方，非常好玩有时间还要再去一次	support
景色迷人，值得一看。	support
最棒的景色。孩子超喜欢。唯一最值得游玩的地方。	support
九曲溪漂流还不错。沿途漂流。景色很美。大红袍坑爹，就几棵老茶树。传说几百年了无从考证。	neutral
景色绝美，漂流比较好	support
九曲溪真的很美哦！竹筏漂流也很好玩！值得推荐！	support
山美，收了小费的艄公边撑竹筏边讲解，巍巍青山两岸走”的情境。九曲十八弯，一定要去哦！	support
九曲漂流绝对值得拥有，水美，艄公帅！	support
九曲十八弯，加上艄公的解说，值得一看	support
不错的景点，值得大家一起玩的好地方！推荐！	support
去武夷山必去的地方，别有一番韵味！	support
环境很好！景色怡人！值得推荐的旅游景点！	support
值得去啊！不去漂流九曲溪武夷山就白去了！	support
武夷山必去景点之一，周边配套的酒店也不错	support
九曲溪值得去玩！去武夷山必去的旅游点！。	support
风景秀丽价格合理美食购物也不错值得推荐	support
小费值得给，赞一个	support
很值得去，休心的好地方！	support
真的很好，但是也很棒！	support
山清水秀，值得一游！艄公小费已经涨到每个游客了，才给介绍！	support
很棒！最值得的一个景点。还想再去	support
孩子非常喜欢，值得一去的景点！	support
值得一去，环境优美。	support
值得一去，景色很美。	support
位置好，风景好，朋友出游，景点值得再去看看，点钟	support
值得看的美景，规范讲解标准和要求。美景美言美语，才有美的心情！	support
好山好水真是值得一游服务也不错网上预订取票方便一次非常愉快的旅行下次有机会还会去	support
总体感觉不错，偶尔去过一下慢生活，有机会下次还会去。	support
武夷山环境非常棒，各种设施做的也很到位，总体规划很棒。	support
非常好玩的地方，舒服的游览，吃饭也方便，就是吃饭的价格不太满意	support
值得一游！取票的第二天才是竹伐，空气新清！适合老人游玩，不累。	support
旅途很愉快舒心景色非常棒值得一去住宿也不错哟	support
值得去，趣味性还好，性价比较好。	support
不值得玩，而且还很贵	against
很赞？。还会再去的。哈哈哈哈哈哈，哈哈哈哈哈哈哈。	support
还可以，没飘过值得一飘去吧还行	support
竹筏票非常难买！武夷山的个别导游很差劲，告诉我们要凌晨点去排队，跟着导游一通狂奔，到地儿才发现根本没票！凌晨点多排队都买不到票！其实旁边就有卖门票+车票+竹筏票三联票的，可是因为买过门票了，生生错过了经典项目九曲漂流！	against
赶上降温，其他还好。还是值得游一次	support
到了景点去取票说是没有，和售票窗口说一声就可以了，让人很失望，第一次在携程上的不愉快订单	against
提醒大家：去竹阀漂流一定要事先预定门票的，最让人觉得遗憾的就是九曲溪的漂流管理混乱，卖票中心对于黄牛的存在也置若罔闻。往往是黄牛买得到票而真正的游客买不到。因此，对于武夷山景区的管理感到很失望。	against
给划船师傅拿小费是不成文的规定，满口脏话。不愉快的行程，不会再来武夷山。也不推荐朋友来玩。	against
很失望，竹筏还是武夷山主打，现在觉得是最烂的一个。	against
不值得去，态度服务差级了。跟强盗行为没区别	against
武夷山景区也就天游峰和九曲漂流值得一游，天游峰海拔不高，而且基本都是直上直下的，但是到了峰顶看九曲的风景也是很美的。	support
爬天游峰，空气很好，值得一看	support
武夷山的核心，非常值得一去	support
这里是武夷山的主峰，也是游客来武夷山必去的地方	support
风景不错，值得去	support
风景美不胜收，从上看就是悬崖绝壁，俯瞰又是一番美景。天游峰河水同侧对面还有一座山峰，值得一爬。	support
绝对值得去的景点，很震撼的一块巨石。	support
武夷山最精华的部分，非常值得一去	support
值得一去，空气清新。	support
感觉很不错，只有一天半，天游峰、九曲溪漂流、印象大红袍、一线天必去，漂流的票得自负哦，有讲解会感觉更好！	support
值得一提的是山水风光秀丽，人们生活在美丽的地方就是天堂	support
非常值得去玩，九曲溪漂流两处是最佳游玩地。这里留下朱熹，辛弃疾，为这里名山增添文化气息，给这座名山留下浪漫色彩。	support
山清水秀，园区里的电瓶车很方便，很方便。非常推荐家庭出游。	support
武夷山三日晚自由行！，天游峰海拔最高米、景区比较分散，风景总的来说还是不错，值得一去游玩。	support
携程订票还是挺靠谱的，一人着实不贵，人杰地灵，值得一游！	support
非常漂亮的景色，值得再去一趟。	support
有平坦的石路，顶上的风光值得，美	support
武夷山主峰，必去必去	support
天游峰风景很美，空气也特别好，人很少，更舒服。全五星好评	support
我认为这是武夷山最值得去的景点之一。天游峰从半山腰那个亭子开始到往上几十米的这段路景色十分壮观，能俯瞰九曲溪，走在路上很舒服。	support
天游峰景区个人觉得是武夷山最值得游览的景区了，等于白游”，景区中心位置，一般是前山上后山下，需半天时间游览，其实高度不算多高，春天比较美，而且从高处俯瞰九曲溪，很多风景大片都是这个位置拍出来的。	support
很开心的一次旅行！两天游完武夷山！还有两天在市区里面逛！环境优美空气清新！景区内车很方便，随时上随时下！值得	support
在天游峰能看到武夷山最美的景色，人多的时候交错有点险，漂浮悠闲的竹筏，值得一去	support
武夷山天游峰位于武夷山的核心地段。值得花时间细细品味。这里每年都会吸引来自世界各地的游客。可以好好地做一次养肺。十分值得打卡推荐。	support
来武夷山必去天游峰。我们是年前二十七去的。从景区西门竹筏游九曲溪，一条陡，风景好。一条平些，一路上都是绿树遮盖。总体人不算多，不太累的登顶。象一条绿色的带子蜿蜒在群峰中。途中有个桃源指示牌，老人们没走，约公里有个道观，最后也走到了天游峰出入口处。	support
既然是峰，多个阶梯，光看数字很多人觉得不是太难，似乎又确实不易。一览众山小，又可体验登顶的喜悦，整体还是值得一游的～	support
亚洲第一石，虽然爬山有点累，但值得一玩。	support
值得一去的地方！千万不要小看米的天游峰，爬起来也有挑战性！	support
风景不错，值得一来，	support
值得游览，但是节假期间最好早上早起些。	support
很累，但是站在峰顶往下望的时候会觉得很值得。一览众山小！	support
天游峰景区个人觉得是武夷山最值得游览的景区了，等于白游”，景区中心位置，一般是前山上后山下，需半天时间游览，其实高度不算多高，春天比较美，而且从高处俯瞰九曲溪，是拍摄武夷山壮观景象的绝佳之地	support
买的是套票，一定要去的	support
天游峰是武夷山的制高点，虽然海拔并不高，要做好心理准备。不过爬上山峰欣赏武夷山的美景确实是非常漂亮。推荐一定要去爬一下。	support
山险景美值得一游，从前山上，棒棒哒。体力不好的就从后山上后山回吧，当然，可以不带。	support
最值得去的，坡度很陡，人多的话比较危险。	support
武夷山的天游峰，一定要去两次，感受一下。	support
武夷山最主要的景点之一，也是最值得去的景点之一。	support
很美，来武夷山旅游非常值得	support
值得一看，风景尽收眼底，高、险！	support
去武夷山一定要去登天游峰，纵览九曲十八弯。	support
天游峰的确值得一去，在天游峰上看九曲溪很经典	support
天游峰这个景点里本身就有许多值得去看的地方，当你从入口进去后，你能够体会到会当凌绝顶的豪情，你也可以近距离体会到何为壁立万仞，沿着后山的路蜿蜒向下，继而平缓，也或许是先人的独到布置，一个道教的庙宇，体会到一种独特的清灵和谐，这是一条很合理的路线。	support
人间仙境天游峰，都说来武夷山，所以无论如何都要将它安排在行程之中。徒步攀登天游峰，我们还走了一段距离才到达了正式的登山起始处。有介绍说天游峰高多米，站在底下往上望，我们基本上就是爬一爬再歇一歇，在凉亭欣赏风景也不错。我们大约爬了小时左右才登山了峰顶，但是登顶后看到的美景也是非常值得了。天游峰云海美景，很幸运看到了云海。云海的美实在是令人难以置信，环绕着座座山峰，光线透在云海之上，让仙境也有了人间的真实感。我赶紧用相机留下了这里的景色，点闭园，闭园后景区内观光车辆将不再接送。	support
天游峰是武夷山必去景点，要去天游的朋友进山可选择另外一边小路，这样可以到半山腰的凉亭此时天游的美景是水平的与峰顶俯瞰感觉还略有不同	support
好评，就是最好提前预定。	support
这里是一个值得一去的地方，真是青山绿水。	support
我觉得天游峰算是武夷山中最值得一去的地方了吧，我心里一颤，旁边扶手都发烫，只能放半只脚，要格外小心。不过很值得一去。	support
天游峰是武夷山最为经典的景点，风景确实很好，非常漂亮！值得一去，还有后山的摩崖石刻！	support
有点徒的，值得一爬！	support
天游峰是武夷山的主峰，风景优美，尤其是上山的过程中，人流非常缓慢，有充足的时间欣赏，如绿玉带缠绕其间，下山的路比较好走，别有韵味。值得一去。由于是周日游玩，留下一丝遗憾，下次再来补。	support
散客的，不值得看！	against
景色很美，值得来。不过山路陡峭比不过大王峰。我还是比较喜欢大王峰的那种感觉，自然的东西多一点。大王峰的崖壁和一线天都比这里帮。自然风景这个山要好。总体不错！	support
我觉得是相当的不错，爬山过程中虽然有点小累，到确实非常值得的。风景很好、	support
爬到亭台处，非常美，但陡，值得去。	support
很坑，照片都不想拍～不值得去！	against
去武夷山玩，最陡的地方估计有度，不算很高，总体来说不错，值得去。	support
景色非常美，登山的过程虽然辛苦但还是非常值得。	support
这是武夷山最值得游览的景区，八月份要登天游峰宜早不宜迟，九点已经下山，在太阳下暴晒着！	support
爬上去风景很棒！看九曲溪那弯，下午三点爬，节假日得错开上。	support
天游峰风景秀丽景色迷人空气清新值得一去	support
值得一游环境好去吧不好不坏呀。	support
值得一去。景色很美，但是越往上，景色越美！	support
强烈推荐，有点险，无限风光在险峰	support
人太多！太陡！但很壮观，值得一去！	support
值得一去，会推荐给朋友！	support
登高看九曲美丽至极，非常值得一去	support
天游峰的风景秀丽景色迷人空气特别清新非常值得一去	support
来武夷不登天游等于白游。景色很美，多个阶梯，而且也陡峭，不过真的很值得一游。	support
很险峻，风光也很棒。	support
被誉为武夷山第一峰。景色壮观，仿佛置身于仙境！	support
险峻，风景特别美，武夷山最值得一爬的地方	support
福建最值得去游玩的景点！过几天出差再去逛逛！	support
果然名不虚传，但是很值得，旅游吗，本来就是累并快乐着！	support
景色真好！路途太陡，爬山真累！但是值得！	support
通票价贵！但风光真心不错！值得去！	support
交通便利，值得去。	support
来的很是时候，从前山上下，但上到最顶有点失望。	against
景色很不错，但是天气潮湿，很值得一去	support
武夷第一高峰是去武夷山必去之景点，结果一路停停看看竟然爬到顶了，非常美	support
到半山腰时由上往下看真的很漂亮，不过我家俩八岁的孩子都爬上去了。去武夷山天游峰还是值得一爬的。	support
虽然山不高，不过值得一爬。建议带瓶水，山上卖的水价格好黑，多处都能到。	support
天游值得一去，联票根本很多景点没去也不是很想去。	support
非常漂亮，虽然很累，但非常值得	support
风景秀丽，值得一去！可惜赶上高峰期游人太多无法登顶	support
天游峰很值得爬，不会很高，可以欣赏九曲溪	support
天游峰，此峰固应第一也。”先看看来自旅行专家徐霞客对它的五星好评。天游峰位于九曲溪中的六曲溪北面，为武夷第一险峰。若有云海，恍若置身蓬莱仙境，“天游”一词因此得名。	support
到武夷山，这是武夷山最精华的景区，海拔多米，上山的道路很窄，非常考验体力和耐力，一切美景呈现眼前，山下的九曲溪，此时唯一要做的事情就是不停的按快门。下山从另外一条路，坡度也缓和。山顶上有许多石刻很有人文气息，但还是很值得。	support
九曲溪尽收眼底，非常值得一去。	support
武夷山声名在外，而且每个景点间路程太远，而且是没什么景色看的，不会再去了	against
攀登此峰还是值得的，看其如何在群山之中蜿蜒转折，而且爬的路途相对比较枯燥些，但必须要爬！	support
爬山的人很多，但是很值得一去，俯瞰风景真的很赞	support
值得去很美很漂亮幽美状观。值得好好详细的玩	support
天游峰是非常值得游览的，我爬的时候下雨，看不清景色，最后还是坚持了下来。果然没失望，仿佛置身仙境。什么高山流水觅知音，什么山色空蒙雨亦奇，当时在山上都想大声吟诵。还想再来…	support
绝美的景色，熙熙攘攘的人群，每个山头都是一片碧绿的葱茏，走的很慢，从正面上山，之后从背后下山，下山途中风景一般。	support
值得一游，竹筏安全稳定	support
天游不亏是武夷山的精华景点，爬到山上俯瞰九曲溪真是美不胜收!值得去额!	support
绝对值得一去，如果体力不支可以不用到顶，美景在那就全部能看到了	support
险峻，值得一游，站在山顶可以看到美丽的云海缭绕！	support
天游峰值得游，甚是享受。另外，下山一面很阴凉。山上黄瓜一根元，苹果一个元。游玩时间个小时	support
天游峰山洞很多，泉水，亭台楼阁，值得慢慢品味。	support
前山风景好，刚进景区的桥下有野生鱼群，值得停下看看。在绿色草坪附近也可观鱼。	support
四天小长假，天游峰是必去的。八百多级台阶，但非常的陡峭。只爬到半山腰，勇气有限啊！不过半山腰，风景也是非常的好噢	support
不算特别特别高，也有很多年纪大的咬咬牙上去了。感觉是武夷山值得一去的地方。考验一下自己亚健康的身体哈哈……	support
武夷山景区大景点中最值得去的路线之一。前山上，连着虎啸岩路线走，但亲临景美，下山后可水边嬉戏。	support
值得玩儿，武夷山这边主要就是爬山看瀑布，只不过每天都有阵雨，没坐上竹筏非常可惜。	support
阴天，雨后。别有一番风味。值得一游	support
武夷山景区门票包含个景区，爬起来也不累，值得去	support
很值得去玩，郁郁葱葱，不虚此行的洗肺之旅	support
武夷山景区中最值得去爬的一座山，爬到山顶后看武夷山的景色很好	support
爬山过程中景色非常美，坡度有左右，不敢往下看，腿直软。非常值得。	support
海拔米，如果有体力的话还是值得一爬，个人觉得是武夷山景区最精华的景点。	support
因为游客众多，所以不是很累。从山上往下看九曲溪绝对赞，值得一去！	support
除九曲溪外，很好，值得一游。	support
武夷山几个景点里最美的一个。值得体验。有机会会再来，老人孩子都喜欢。山美水好人热情！	support
虽然天公不作美下雨，山上云雾缭绕犹如仙境，值得一游	support
风景不错，值得来旅游体验	support
非常好玩！景色宜人，旅行必选!	support
毕业后第一份工作赚了钱，天游峰真的很值得一爬。	support
武夷山最美风景，一定要去	support
由于中午点去的，但沿途往下看的风景确实很美，没有恐高症的值得登顶。	support
值得去，天游峰，九曲竹筏	support
去的时候是阴天，但是值得一去。有些地方真的很抖，量力而行	support
非常值得一游，但可看到美丽的九曲溪。	support
武夷旅游必去景点，到天游一游！	support
天游峰非常值得一去！烟雾缭绕，感慨万千……	support
武夷山最值得攀登的山峰，美极了	support
由于爬上去够呛，这也许就是梅花香自苦寒来的道理吧。值得去看看！	support
这里非常值得一游，从上而下看下去非常秀丽的风景。	support
景色真心很不错，值得推荐！	support
爬吧，一步一个脚印，来武夷山必去！	support
不错的山峰，可观武夷山下九曲溪全景！值得游玩！	support
值得去，很不错。是个旅游的好地方。	support
可以看武夷山全景值得一去，是武夷山一大景点	support
值得去！人多。爬山锻炼身体！风景山顶独好！	support
爬山太累，风景很美，值得。	support
漂亮了，但是是值得的去的	support
值得一去，上山难，下山清凉。	support
秀美，山青水秀的地方！很值得去看看！	support
景色美得没得说，武夷山游必去处。	support
武夷山系列风景非常好，也非常经典。景区内环境好，值得去玩，可玩三天，物有所值！	support
景色很漂亮，走走停停的，但还是值得一去。!!!!!!	support
风景很棒，法定假期去的，不敢恭维的堵啊	support
个人觉得景色很好～但整个景区就觉得天游峰和一线天很值得去看看。	support
风景不错，喜欢爬山的一定要去，值得一游。	support
这景点值得一去，尽量避开高峰	support
去武夷山不去这地方等于未去，值得一游	support
值得一游，实在太累！不过也好，身体得到了锻炼。	support
三教名山之一的武夷山，哈哈哈[呲牙]，天游峰、九曲溪、大红袍景区、水帘洞等等都值得一观。在武夷山的大红袍景区，有被传为神茶的大红袍。	support
只可远观不可近玩，不过还是值得一看的。	support
被誉为神茶之称的大红袍生长于武夷山大红袍景区九龙窠的绝壁上，目前仅存三颗六株母树，每年月架云梯采茶，被视为稀世珍宝。	support
大红袍景区是武夷山岩茶的发祥之地，溪水潺潺，让大家直观的了解到武夷山茶的品种和样子，绝对值得观赏一下。	support
这里的自然风貌还是挺美的，所以不是特别好拍照。有些地方拍照确实很有意境。值得一去。	support
值得去，你一定会觉得这边不过如此，叫花谷漫游道路有差不多直线距离公里的距离，有溪流穿过，有青苔石子铺垫，美好的时光可惜了我们匆匆的步伐，时间赶，淡季点前后观光车就要收尾哈，如果是我会从水帘洞进去在从大红袍茶园出去，走路时间久，年轻的朋友门打开步伐感受一下山间溪鸣的小小清新吧！	support
关于武夷山茗茶大红袍有着美丽的传说，可以丰富了解武夷岩茶文化，对于爱茶的人来说很值得参观。	support
大红袍母树值得一看，不过旁边茶叶蛋还是很好吃的，五元一枚。	support
岩骨花香漫游道，有大约公里长的峡谷步道，指小路两侧笔直高耸的岩壁，有一点波浪谷的感觉（照片）。一路花香四溢，可欣赏到各种奇石，宋代生活在悬崖绝壁上的古民居（照片）。作为这个景区的主角，一个和黄山迎客松一样，虽然文物价值堪比迎客松，但经济价值已是无法估算，这棵树还可以采茶时，送给尼克松，那也是半壁江山了。皇帝御赐给大臣的最低品位是侯爷，晚甘侯，途中没有什么景观，很多团队看完大红袍树后就撤退了，就是好汉坡茶区（照片），独特的地貌非常值得一看，这一路非常幽静。整个岩骨花香漫游道两边都是茶园，除了最珍贵的大红袍古树，也非常有名。步道地势是大红袍高，从大红袍走向水帘洞，走起来容易，整个游览时间大约需要小时，）。	support
印象大红袍满满的现场震撼感值得看	support
印象大红袍实景山水人文演出，和阳朔的印象刘三姐和丽江的印象丽江一样，时间允许的话还是值得一看的。	support
武夷山必去景点之一，但沿路林密谷深，景色非常棒！	support
非常值得去，下次再去，携程也给力	support
晚上看了大红袍的表演秀，台上台下有很多互动，看完后感觉一丝禅意，值得来武夷山看那么一场。	support
个人觉得这里是武夷山景区里最值得游览的地方；大红袍景区是一条峡谷，一边是茶园，空气非常的好；	support
大红袍景区的风景秀丽景色迷人空气特别清新非常值得一去	support
武夷山大红袍景区值得一去。游茶园，睹母树，不用爬山，很适合慢游休闲游！	support
值得一看，风景秀丽，空气质量好。	support
这里很值得一去，空气质量状况良好，是个休闲的好地方。	support
车子不久来到了大红袍，武夷山就是茶的故乡。采了几片我们自认为可以吃的新鲜茶叶放入了嘴里，没多久就到了被誉为“茶中之王”，棵古老茶树的大红袍下了。	support
属于水帘洞景区之内，我们坚持之下去了，才发现终于找到了旅游的感觉，很幽静，值得一去！好在去了，否则武夷山之旅毫无亮点	support
大红袍景区是武夷山的重要组成部分，很值得一看的。	support
这不是一种国家级的茶叶么，还有人说现在的大红袍都是假的。	against
有历史文化底蕴，空气新鲜，值得一去的地方。	support
值得去，景色也不错，走走还是不错的。	support
爱茶者,爱茶文化者必去朝拜,必去瞻仰之地	support
这是去武夷山必去的景点，种着各种各样的茶树，大约走了二十分钟，旁边是几株不起眼的茶树。不雄伟，不壮观。照了张旅游纪念照就出来了，只用了一个小时的时间。	support
非常好的表演，非常值得观看！	support
这个景点本身没有什么很好的景，喜欢茶文化的可以一游。非常值得一游，强烈推荐。	support
从大红袍到水帘洞的一路风景非常漂亮,虽然要走近两小时的山路,但个人觉得非常值得一走	support
历史的角度看，值得一看	support
这里还是不错的，值得推荐给大家看看	support
武夷山的名茶～大红袍！值得品茶！	support
“大红袍”名冠武夷岩茶诸名丛之首。可能我不懂茶，从我个人来讲，不值得一游。	against
知道了武夷茶的历史，必去的景点	support
值得去游游的，品尝品尝武夷山大红袍！	support
行程满满，随着导游的队伍，在阳光下闪着异样的光彩。回程时，在夕阳下构成了绝美的图景，流连忘返。	support
看到几棵母树觉得很漂亮。岩茶的历史导游讲解的也很好，值得一去的地方。武夷茶文化的发源地。	support
武夷山必去之地，不是包含门票里是不会去的，就几颗古茶树。	support
点多钟乘观光车去往“大红袍”景点，散布着大大小小、层层叠叠的茶园；而被誉为“茶中之王”的“大红袍”茶树位于景区内一岩壁之上，年被国家定为国家保护文物，克的大红袍茶叶卖到了几百万元；好贵哦……。	support
武夷山下梅古民居，村子里面清明两代的大家族的古建筑都还在，后代都还居住在老祖宗的故居里面，河边有孩子的嬉戏，进入都有上好的大红袍品尝，古代就是把大红袍运出国门的主要交通，远运到万里之外的俄罗斯……，原汁原味，值得一来	support
本来没有打算来，还是来看看吧，还是值得一看的，而且没有那么多的商业化，走一走感受一下当地文化也不错。	support
下梅古镇～值得推荐！名不虚传！	support
保存得很好的古民居，但值得一游。	support
虽然很多年了，所有没有被商业化，而且基本上都是以年纪大的为主。有很多的建筑都是有很多年的历史，还是值得寻味的！	support
一开始以为会是那种很坑的景点，成人在携程订票比现场划算，学生到现场买票半价。取完票配有讲解员，所以一定会有人叫你坐下来喝一杯茶，就不要贪杯啦。	neutral
古民居保护不错，值得游览。	support
值得去看看！	support
景区很大，景色和人文题材丰富，觉得是必去景点之一	support
要自己开车去但不远很值得去看看，那里的人都很热情	support
票价，完全不值得。只有邹氏祠堂可以看看，比安徽绩溪的龙川古镇差的太多了。没什么值得看的，建议不要去。	against
门票打折后两人多一点。看很多人评价不值得来。我们还是来了。下梅，吃一碗当地的茶面和红茶汤圆。和那些千篇一律打造的古镇不同，鸭子在游，孩子们到处追打嬉闹，商业气息很淡。	against
古朴自然，值得一游。	support
非常推荐，民居保存完好格局很大	support
我平常比较喜欢古镇看一些古老的建筑与当地的一些风俗，需要包车过来，但是我觉得还挺值得。	support
